*************************** NUIT one-group neutron cross-section data ***************************
Number of isotopes with neutron data: 
	551
Number of burnup steps:
	2

BU(MWd/kgHM)
0.00000000E+00   1.00000000E+00

NucId    NucName  MT
                  102   1.01820792E+15   1.05412016E+15
                  103   6.89334448E+13   7.16364263E+13
                  107   7.57417857E+11   7.98383899E+11
260550   Fe55     4       
                  16    9.66727693E+10   2.31010568E+11
                  102   5.85155928E+15   6.05216928E+15
                  103   6.68944644E+13   6.82354749E+13
                  107   6.21162200E+12   6.41588029E+12
260560   Fe56     4       
                  16    0.00000000E+00   1.91518357E+10
                  102   1.17640010E+15   1.21190328E+15
                  103   1.09832976E+12   1.16851904E+12
                  107   2.58204169E+11   2.62082174E+11
260570   Fe57     4       
                  16    1.67380894E+12   1.70758722E+12
                  102   1.13368996E+15   1.18093125E+15
                  103   6.47101219E+11   6.98514504E+11
                  107   7.36825187E+11   7.86468540E+11
260580   Fe58     4       
                  16    4.82562817E+10   3.61069140E+11
                  102   6.61284299E+14   6.61776751E+14
                  103   3.16335999E+10   3.57082926E+10
                  107   3.61129850E+10   3.03233089E+10
270580   Co58     4       
                  16    6.72010881E+11   8.45978865E+11
                  102   1.27967472E+18   1.34375628E+18
                  103   1.40629719E+16   1.46646774E+16
                  107   5.33863735E+12   5.66543563E+12
270581   Co58m1   4       
                  16    8.51892720E+11   3.52933713E+06
                  102   7.35667718E+19   2.77899131E+14
                  103   1.93093283E+19   7.29644479E+13
                  107   5.24719805E+12   2.03623604E+07
270590   Co59     5       
                  16    5.48737689E+09   1.93323110E+11
                  102   9.25613323E+15   1.00719936E+16
                  103   1.29319987E+12   1.37988784E+12
                  107   1.63031512E+11   1.64738784E+11
                  1021  1.15910137E+16   1.26126766E+16
280580   Ni58     3       
                  102   1.88538176E+15   1.95357261E+15
                  103   9.40444107E+13   9.68896506E+13
                  107   6.47661163E+12   6.84575104E+12
280590   Ni59     4       
                  16    1.65270998E+11   3.01770508E+11
                  102   4.01812655E+16   4.12391991E+16
                  103   8.61807480E+14   8.83786779E+14
                  107   6.60077047E+15   6.77533602E+15
280600   Ni60     4       
                  16    0.00000000E+00   7.31267807E+09
                  102   1.08848523E+15   1.12114783E+15
                  103   1.98121825E+12   2.13529317E+12
                  107   9.20271471E+11   9.64930653E+11
280610   Ni61     4       
                  16    1.27584490E+12   1.37645991E+12
                  102   1.23240513E+15   1.27554426E+15
                  103   2.17663117E+12   2.34431642E+12
                  107   1.51470007E+12   1.60412356E+12
280620   Ni62     4       
                  16    0.00000000E+00   1.83384823E+11
                  102   6.63480830E+15   6.87472507E+15
                  103   4.20968107E+10   4.45550444E+10
                  107   5.00021334E+10   5.10169561E+10
280630   Ni63     4       
                  16    3.53618948E+12   3.39798409E+12
                  102   1.14850673E+16   1.19042914E+16
                  103   2.39233327E+10   3.26869205E+10
                  107   5.43460886E+10   6.32769029E+10
280640   Ni64     4       
                  16    2.05916039E+11   6.68314589E+11
                  102   6.68690651E+14   7.05622668E+14
                  103   9.21107937E+08   1.86277573E+09
                  107   1.15337650E+09   1.87380727E+09
290630   Cu63     4       
                  16    0.00000000E+00   3.45908355E+10
                  102   2.35144658E+15   2.31283725E+15
                  103   2.02847152E+13   2.05567861E+13
                  107   7.56028173E+11   7.96325882E+11
290640   Cu64     4       
                  16    1.40699730E+12   1.47361112E+12
                  102   3.95210592E+14   3.97597402E+14
                  103   2.44764595E+17   2.53622397E+17
                  107   5.54088985E+11   5.81096394E+11
290650   Cu65     4       
                  16    5.20532324E+10   1.00025188E+15
                  102   1.05475649E+15   3.17191831E+18
                  103   4.40862628E+11   1.39974353E+15
                  107   5.24574525E+10   1.46132776E+14
300640   Zn64     3       
                  102   4.56301449E+14   4.77090751E+14
                  103   3.11858504E+13   3.19530241E+13
                  107   1.62224877E+13   1.64154063E+13
300650   Zn65     4       
                  16    1.01420360E+12   1.17616037E+12
                  102   3.04309720E+16   3.11393816E+16
                  103   5.63159624E+14   5.50553825E+14
                  107   1.59674734E+15   1.61344716E+15
300660   Zn66     4       
                  16    0.00000000E+00   3.55840673E+14
                  102   3.36760923E+14   2.01880234E+18
                  103   1.05240819E+12   6.57725294E+15
                  107   1.20749697E+12   7.48937382E+15
300670   Zn67     4       
                  16    2.96052865E+12   3.06109510E+17
                  102   5.37818957E+15   6.06033995E+20
                  103   8.53943354E+11   9.54339613E+16
                  107   2.77672567E+12   3.05014660E+17
300680   Zn68     4       
                  16    3.08696855E+10   1.40147639E+20
                  102   7.20494623E+14   2.65996709E+23
                  103   4.21480224E+10   1.57533640E+19
                  107   7.97887025E+10   2.99241113E+19
300690   Zn69     4       
                  16    5.23398078E+12   1.40822275E+21
                  102   2.10496224E+14   6.74151953E+22
                  103   4.05791652E+10   1.44254255E+19
                  107   6.88630170E+11   2.03982847E+20
300700   Zn70     4       
                  16    4.34754629E+11   9.43457925E+20
                  102   5.02012207E+13   5.24670749E+22
                  103   1.93611463E+09   2.93026689E+18
                  107   1.04769033E+10   1.13386277E+19
310690   Ga69     4       
                  16    6.43281613E+09   7.38514714E+17
                  102   2.04059413E+15   8.50908273E+21
                  103   2.30473731E+12   1.00564856E+19
                  107   4.05085588E+11   1.79668811E+18
310700   Ga70     4       
                  16    1.78710654E+12   1.07165980E+16
                  102   5.82991367E+14   4.58745777E+18
                  103   1.31644310E+15   8.14102433E+18
                  107   4.09351567E+13   2.53114478E+17
310710   Ga71     4       
                  16    1.35611366E+11   3.36598845E+20
                  102   4.16070981E+15   3.49042984E+24
                  103   6.09838821E+10   5.29089674E+19
                  107   1.36865388E+10   1.17913927E+19
320700   Ge70     4       
                  16    0.00000000E+00   1.70111445E+11
                  102   1.47914835E+15   4.11584967E+17
                  103   2.53803058E+12   7.39002289E+14
                  107   3.11203595E+12   8.78617308E+14
320710   Ge71     4       
                  16    1.96825157E+12   6.50267984E+13
                  102   9.52782764E+15   3.18576018E+17
                  103   5.26753899E+12   1.78819440E+14
                  107   1.32931531E+16   4.61135554E+17
320720   Ge72     5       
                  16    0.00000000E+00   4.82133525E+15
                  102   2.24464199E+14   6.26277306E+18
                  103   1.72371688E+11   4.62611947E+15
                  107   9.38120780E+10   2.59792105E+15
                  1021  2.23389351E+14   6.23278372E+18
320730   Ge73     4       
                  16    2.52861065E+12   2.23891231E+20
                  102   1.03313638E+16   9.10221135E+23
                  103   8.15798506E+10   7.68383006E+18
                  107   1.08883398E+11   1.01687356E+19
320740   Ge74     5       
                  16    4.97963214E+10   2.53387234E+21
                  102   1.84735499E+14   1.03624927E+24
                  103   8.76422033E+09   5.43664165E+19
                  107   5.90620632E+09   3.34271363E+19
                  1021  9.26451303E+13   5.19680567E+23
320750   Ge75     4       
                  16    6.00345727E+12   5.70789961E+23
                  102   2.98584345E+14   2.94225742E+25
                  103   9.34969752E+09   1.18856114E+21
                  107   1.00689789E+10   1.21536925E+21
320760   Ge76     5       
                  16    4.44312261E+11   5.46076334E+23
                  102   7.11676398E+13   3.29159597E+25
                  103   5.33076609E+08   5.82830960E+20
                  107   8.47336173E+07   7.11521451E+19
                  1021  1.06529338E+14   4.92712055E+25
330730   As73     4       
                  16    0.00000000E+00   2.05728519E+11
                  102   1.77632196E+16   6.17241371E+16
                  103   1.11322417E+13   3.79828536E+13
                  107   6.42782587E+11   2.29113986E+12
330740   As74     4       
                  16    2.24323903E+12   8.80137046E+15
                  102   2.48620476E+16   9.84194993E+19
                  103   1.08817505E+15   4.22336044E+18
                  107   1.45126663E+12   5.85469528E+15
330750   As75     4       
                  16    1.37628107E+10   3.54403046E+20
                  102   6.57892947E+15   8.21534078E+24
                  103   4.19213739E+11   4.79291702E+20
                  107   3.01712967E+10   3.31387282E+19
340740   Se74     3       
                  102   6.68283890E+16   6.80074892E+16
                  103   1.54013951E+13   1.81184201E+13
                  107   3.79298961E+12   4.40740360E+12
340750   Se75     4       
                  16    1.16277816E+12   2.66312855E+12
                  102   1.57440220E+17   3.20049414E+17
                  103   5.78007570E+13   1.14409305E+14
                  107   2.74852191E+14   5.47106676E+14
340760   Se76     5       
                  16    0.00000000E+00   3.32974250E+15
                  102   2.79177481E+16   1.15420409E+21
                  103   6.15665926E+11   2.55179926E+16
                  107   2.58224059E+11   1.05078279E+16
                  1021  9.76311044E+15   4.03636497E+20
340770   Se77     4       
                  16    4.99294097E+12   3.19214387E+19
                  102   1.98090780E+16   1.50764948E+23
                  103   7.65523152E+11   6.02291784E+18
                  107   6.15100193E+11   4.75041377E+18
340780   Se78     5       
                  16    2.55453058E+09   4.58158096E+20
                  102   7.10532487E+13   1.09844646E+23
                  103   2.14683346E+10   2.68297024E+19
                  107   1.84076072E+10   2.10436823E+19
                  1021  5.32115246E+14   8.22622636E+23
340790   Se79     4       
                  16    7.77043424E+12   1.52838764E+24
                  102   2.57000621E+16   5.79106703E+27
                  103   2.40517208E+10   5.94816698E+21
                  107   6.92676284E+10   1.68338336E+22
340800   Se80     5       
                  16    2.74714430E+11   1.80617107E+25
                  102   2.93394900E+14   6.57723240E+27
                  103   3.26160780E+09   1.11624733E+23
                  107   9.61243043E+09   2.27796800E+23
                  1021  5.36537160E+13   1.20279173E+27
340810   Se81     4       
                  16    5.58404580E+12   1.91830157E+26
                  102   2.06280207E+14   7.68057171E+27
                  103   3.70336529E+09   1.66390432E+23
                  107   1.37990546E+09   6.36395889E+22
340820   Se82     5       
                  16    7.59350285E+11   8.02139294E+25
                  102   6.92926847E+12   4.61915426E+26
                  103   6.29711300E+07   1.50074468E+22
                  107   1.25423849E+07   1.73571938E+21
                  1021  4.24949003E+13   2.83277377E+27
