*************************** NUIT one-group neutron cross-section data ***************************
Number of isotopes with neutron data: 
	420
Number of burnup steps:
	2

BU(MWd/kgHM)
0.00000000E+00   1.00000000E+00

NucId    NucName  MT
                  103   3.64401855E-06   3.40722534E-06
                  107   1.91132497E-06   1.85183050E-06
461060   Pd106    4       
                  16    3.88837127E-05   3.30390891E-05
                  102   2.63802921E-01   2.69796059E-01
                  103   1.57895916E-06   1.43413071E-06
                  107   6.47217911E-07   6.32823286E-07
461070   Pd107    4       
                  16    3.76229445E-04   3.20475271E-04
                  102   3.06602554E+00   3.11661168E+00
                  103   4.94529016E-07   4.66505099E-07
                  107   3.68878455E-07   3.70960362E-07
461080   Pd108    4       
                  16    6.32299946E-05   4.34354550E-05
                  102   7.66091147E+00   7.74232792E+00
                  103   2.53280984E-07   2.64678637E-07
                  107   1.41196948E-07   1.39755559E-07
461100   Pd110    2       
                  16    8.76532948E-05   5.27107775E-05
                  102   1.37717854E-01   1.39613765E-01
471070   Ag107    4       
                  16    3.47266987E-05   2.96248394E-05
                  102   1.36241680E+01   1.34805177E+01
                  103   2.00095815E-05   1.99607769E-05
                  107   6.56798656E-07   6.23253035E-07
471090   Ag109    4       
                  16    4.00411326E-05   3.17651623E-05
                  102   5.75175658E+01   5.81135777E+01
                  103   1.83538697E-06   1.73378503E-06
                  107   1.00538970E-07   1.03091855E-07
471101   Ag110m1  4       
                  16    2.77306825E-04   2.07006800E-04
                  102   2.44861717E+01   2.45220609E+01
                  103   3.13585132E-06   3.05643337E-06
                  107   1.11198433E-07   1.07404478E-07
471110   Ag111    3       
                  16    6.58571181E-05   4.41015785E-05
                  102   3.17362026E+00   3.08774011E+00
                  103   3.41105047E-07   3.20967766E-07
481060   Cd106    4       
                  16    3.98345153E-06   1.04040686E-05
                  102   4.36455519E-01   4.36955003E-01
                  103   6.64044911E-05   6.54117796E-05
                  107   2.60492781E-04   2.60547849E-04
481080   Cd108    4       
                  16    7.83801483E-06   1.30387517E-05
                  102   6.72812673E-01   6.60267296E-01
                  103   4.05386279E-06   3.63377268E-06
                  107   9.35753501E-07   8.62252769E-07
481100   Cd110    4       
                  16    1.76988367E-05   2.11396562E-05
                  102   3.97450310E+00   3.92709958E+00
                  103   6.20517092E-07   5.39838233E-07
                  107   1.27619163E-07   1.14045513E-07
481110   Cd111    4       
                  16    2.35672767E-04   1.67814942E-04
                  102   3.09764160E+00   3.18310767E+00
                  103   3.66795711E-06   3.52968893E-06
                  107   9.30254362E-07   9.33879347E-07
481120   Cd112    3       
                  16    3.00129158E-05   2.78658797E-05
                  102   9.17476880E-01   9.33363158E-01
                  103   1.97505471E-07   2.15055671E-07
481130   Cd113    4       
                  16    2.34480134E-04   1.89577203E-04
                  102   1.83096994E+04   1.82928923E+04
                  103   2.79225784E-07   2.48040535E-07
                  107   1.01256888E-07   1.08275739E-07
481140   Cd114    2       
                  16    4.02465598E-05   3.30337255E-05
                  102   4.23502534E-01   3.82373269E-01
481151   Cd115m1  2       
                  16    2.71301452E-04   2.13416082E-04
                  102   1.68349222E+00   1.69472440E+00
481160   Cd116    2       
                  16    6.15402954E-05   4.28682889E-05
                  102   6.48487930E-02   6.44409057E-02
491130   In113    4       
                  16    2.82163675E-05   2.86202783E-05
                  102   1.12928200E+01   1.12171239E+01
                  103   1.80427828E-06   1.64512359E-06
                  107   1.38846941E-07   1.34781344E-07
491150   In115    3       
                  16    4.17245095E-05   3.34642060E-05
                  102   1.50682127E+02   1.49834254E+02
                  103   2.98443064E-07   2.72329165E-07
501120   Sn112    4       
                  16    6.83878966E-06   1.51055571E-05
                  102   9.39678911E-01   9.33564555E-01
                  103   7.17719090E-06   6.51487090E-06
                  107   5.56600744E-06   5.45105827E-06
501130   Sn113    4       
                  16    5.31607411E-05   3.94574839E-05
                  102   7.64064415E+00   7.94224275E+00
                  103   4.65945455E-05   4.58264871E-05
                  107   1.90702360E-04   1.93399122E-04
501140   Sn114    4       
                  16    1.13189339E-05   1.82004786E-05
                  102   2.05799614E-01   2.24609106E-01
                  103   1.64586697E-06   1.46230481E-06
                  107   7.05937341E-07   6.84750095E-07
501150   Sn115    4       
                  16    1.38701787E-04   8.96641736E-05
                  102   1.75787434E+01   1.75624725E+01
                  103   1.94784009E-06   1.85349781E-06
                  107   1.24580939E-06   1.24403123E-06
501160   Sn116    3       
                  16    3.16323214E-05   2.87867968E-05
                  102   3.79130496E-01   2.64740002E-01
                  103   3.19817717E-07   3.11767706E-07
501170   Sn117    4       
                  16    2.74471411E-04   1.97867662E-04
                  102   6.68795999E-01   7.11852850E-01
                  103   3.28616557E-07   3.13137074E-07
                  107   1.38936935E-07   1.43160629E-07
501180   Sn118    2       
                  16    4.04082889E-05   3.24087134E-05
                  102   1.44117880E-01   1.53972391E-01
501190   Sn119    2       
                  16    3.90202775E-04   3.38059742E-04
                  102   7.56697492E-01   7.52860514E-01
501200   Sn120    2       
                  16    6.07913248E-05   4.12581308E-05
                  102   6.78690149E-02   6.85590748E-02
501220   Sn122    2       
                  16    8.31537004E-05   5.05425032E-05
                  102   5.97448874E-02   5.80857410E-02
501230   Sn123    2       
                  16    7.06937240E-04   6.54825475E-04
                  102   2.19030370E+00   2.21291770E+00
501240   Sn124    2       
                  16    1.03175876E-04   6.07822732E-05
                  102   2.05461530E-01   2.38872464E-01
501250   Sn125    2       
                  16    2.05136485E-04   1.59626854E-04
                  102   2.22175209E-01   2.41205642E-01
501260   Sn126    2       
                  16    1.30757230E-04   8.09924949E-05
                  102   3.07328262E-02   3.06025012E-02
511210   Sb121    3       
                  16    3.29006856E-05   3.01403109E-05
                  102   5.76076845E+00   5.80789567E+00
                  103   2.36309729E-06   2.20190843E-06
511230   Sb123    3       
                  16    5.05928614E-05   3.69963701E-05
                  102   3.72265953E+00   3.94078295E+00
                  103   8.29981419E-07   7.63913624E-07
511240   Sb124    3       
                  16    3.47081392E-04   2.92140361E-04
                  102   8.56498210E+00   8.48688337E+00
                  103   1.55134917E-07   1.40501695E-07
511250   Sb125    2       
                  16    7.73347482E-05   4.77706513E-05
                  102   2.68532658E+00   2.65402178E+00
511260   Sb126    3       
                  16    1.61068995E-04   1.21941808E-04
                  102   8.11977128E+00   8.26195112E+00
                  103   2.80152229E-07   2.59696809E-07
521200   Te120    4       
                  16    9.84117154E-06   1.60664205E-05
                  102   1.19137091E+00   1.17242667E+00
                  103   7.45723018E-06   7.04500803E-06
                  107   2.92977104E-05   2.92377570E-05
521220   Te122    4       
                  16    2.20879294E-05   2.30379896E-05
                  102   2.63463451E+00   2.58527725E+00
                  103   4.63382111E-07   4.21981227E-07
                  107   2.03899027E-06   1.99427407E-06
521230   Te123    4       
                  16    2.09939135E-04   1.59010030E-04
                  102   2.57342457E+02   2.54993293E+02
                  103   5.99331336E-07   5.56032125E-07
                  107   3.51165239E-05   3.43089637E-05
521240   Te124    4       
                  16    3.79684710E-05   3.07235829E-05
                  102   2.01467805E+00   2.02071143E+00
                  103   1.62425085E-07   1.54913885E-07
                  107   1.96750262E-07   1.93438356E-07
521250   Te125    4       
                  16    3.10189621E-04   2.57141958E-04
                  102   8.69720032E-01   8.60949083E-01
                  103   1.46044777E-07   1.30876297E-07
                  107   2.62401346E-07   2.63069329E-07
521260   Te126    2       
                  16    5.30691902E-05   3.71784283E-05
                  102   2.75163539E-01   2.78845330E-01
521271   Te127m1  2       
                  16    3.46683715E-04   3.02575715E-04
                  102   1.05191846E+03   1.05030095E+03
521280   Te128    2       
                  16    6.94407356E-05   4.36669788E-05
                  102   8.80084606E-02   9.26809628E-02
521291   Te129m1  2       
                  16    4.97145000E-04   4.55272462E-04
                  102   4.99939797E+02   4.99714334E+02
521300   Te130    3       
                  16    8.33036359E-05   5.48450411E-05
                  102   6.47926977E-02   6.44073931E-02
                  103   1.21369121E-07   1.63366934E-07
521320   Te132    2       
                  16    1.04535133E-04   6.90723619E-05
                  102   4.21161392E-02   4.16463361E-02
531270   I127     3       
                  16    5.02495488E-05   3.63517640E-05
                  102   5.14271822E+00   5.17591315E+00
                  103   1.83838559E-06   1.70805383E-06
531290   I129     3       
                  16    7.37582900E-05   4.60885983E-05
                  102   3.97927565E+00   3.98223247E+00
                  1021  5.65577435E+00   5.65997690E+00
531300   I130     3       
                  16    1.88748769E-04   1.44906773E-04
                  102   7.02506038E+00   7.01273267E+00
                  103   6.03843148E-07   5.32322753E-07
531310   I131     3       
                  16    9.39293792E-05   5.69575945E-05
                  102   2.54345416E+01   2.54962131E+01
                  1021  4.16196890E-01   4.17206048E-01
531350   I135     2       
                  16    1.07377960E-04   7.04099942E-05
                  102   2.49002097E+01   2.48801004E+01
541230   Xe123    4       
                  16    6.23853910E-05   4.01399462E-05
                  102   6.35943554E+01   6.36754600E+01
                  103   1.93134280E-01   1.93375498E-01
                  107   6.57334619E-01   6.57524257E-01
541240   Xe124    4       
                  16    5.35544039E-06   1.13748384E-05
                  102   1.14064813E+02   1.13648192E+02
                  103   5.68098954E-05   5.67048730E-05
                  107   1.20030259E-05   1.19590086E-05
541260   Xe126    4       
                  16    1.29595579E-05   1.94390610E-05
                  102   2.61471372E+00   2.55030459E+00
                  103   2.20230754E-06   2.04343732E-06
                  107   2.56672260E-06   2.53155365E-06
541280   Xe128    4       
                  16    2.65994697E-05   2.62635472E-05
                  102   1.84419858E+00   1.83385283E+00
                  103   9.47276353E-07   8.82011011E-07
                  107   3.86018363E-07   3.80862259E-07
541290   Xe129    4       
                  16    1.79400783E-04   1.27956000E-04
                  102   1.18089199E+01   1.20274669E+01
                  103   3.40222614E-07   3.14850026E-07
                  107   4.57669321E-07   4.54720582E-07
541300   Xe130    3       
                  16    7.35913925E-05   5.20107873E-05
                  102   1.53916752E+00   1.52627529E+00
                  103   3.21858992E-07   3.14657718E-07
541310   Xe131    4       
                  16    2.24781397E-04   1.70257921E-04
                  102   4.63083694E+01   4.42529953E+01
                  103   5.90418537E-07   5.75461223E-07
                  107   1.63447738E-07   1.62938808E-07
541320   Xe132    2       
                  16    4.73580696E-05   3.43299102E-05
                  102   2.57151892E-01   2.83547977E-01
541330   Xe133    2       
                  16    3.82377493E-04   3.33210474E-04
                  102   5.93974573E+01   5.93635638E+01
541340   Xe134    2       
                  16    6.43690066E-05   4.14490653E-05
                  102   9.14637278E-02   9.01298256E-02
541350   Xe135    2       
                  16    3.69626116E-04   3.22380746E-04
                  102   8.52034169E+05   8.47957112E+05
541360   Xe136    2       
                  16    1.11574877E-04   7.05623634E-05
                  102   8.22432536E-02   8.19213535E-02
551330   Cs133    3       
                  16    3.68890769E-05   3.14664901E-05
                  102   1.76488042E+01   1.72813515E+01
                  103   7.91731371E-07   7.22884289E-07
551340   Cs134    3       
                  16    2.95484393E-04   2.23467210E-04
                  102   4.39940806E+01   4.38842239E+01
                  103   2.27884302E-07   2.04958231E-07
551350   Cs135    2       
                  16    7.95471496E-05   5.08604486E-05
                  102   3.70718807E+00   3.74465354E+00
551360   Cs136    2       
                  16    3.32553176E-04   2.58766124E-04
                  102   4.84987790E+00   4.97291999E+00
551370   Cs137    2       
                  16    1.15437804E-04   7.21072893E-05
                  102   8.34092847E-02   8.34796209E-02
561300   Ba130    4       
                  16    9.94993782E-06   1.81646525E-05
                  102   6.30984973E+00   6.30741471E+00
                  103   8.80944514E-06   8.44385584E-06
                  107   5.17783566E-06   5.07564493E-06
561320   Ba132    4       
                  16    2.28908221E-05   2.64782878E-05
                  102   3.18949743E+00   3.00580211E+00
                  103   1.22063587E-06   1.11346575E-06
                  107   1.31754728E-06   1.28605421E-06
561330   Ba133    4       
                  16    1.11260878E-04   7.66905629E-05
                  102   3.06465525E+00   3.07402886E+00
                  103   6.16214016E-06   5.96443236E-06
                  107   4.00917602E-05   4.07255127E-05
561340   Ba134    4       
                  16    3.06910751E-05   2.98557156E-05
                  102   8.58048216E-01   9.27706972E-01
                  103   2.96546989E-07   2.79623522E-07
                  107   3.17307205E-07   3.14045600E-07
561350   Ba135    4       
                  16    1.89013054E-04   1.33948425E-04
                  102   4.10541897E+00   3.81398512E+00
                  103   2.98572178E-07   2.75846826E-07
                  107   4.14620815E-07   4.16243728E-07
561360   Ba136    2       
                  16    4.96080246E-05   3.85276887E-05
                  102   2.45356570E-01   2.43230001E-01
561370   Ba137    2       
                  16    2.63987991E-04   1.98522648E-04
                  102   1.15732590E+00   1.16253945E+00
561380   Ba138    2       
                  16    6.24896995E-05   4.35999111E-05
                  102   1.27404821E-01   1.27616323E-01
561400   Ba140    3       
                  16    7.73615307E-04   7.22137684E-04
                  17    2.72350679E-06   1.18951942E-05
                  102   8.02873033E-01   7.73524542E-01
571380   La138    4       
                  16    1.73697509E-04   1.13878710E-04
                  102   2.42883843E+01   2.47318061E+01
                  103   8.68648333E-07   8.42172566E-07
                  107   1.75634467E-07   1.68094019E-07
571390   La139    2       
                  16    5.11445508E-05   3.68635973E-05
                  102   2.96778901E+00   2.95855335E+00
571400   La140    4       
                  16    7.75937562E-04   7.18830613E-04
                  102   2.07104119E+00   2.29772951E+00
                  103   1.17316153E-07   1.35230151E-07
                  107   1.12716193E-04   1.14682994E-04
581360   Ce136    4       
                  16    1.41825879E-05   2.01472142E-05
                  102   3.60670345E+00   3.67113138E+00
                  103   8.84157428E-06   8.63623586E-06
                  107   2.66076720E-06   2.62196909E-06
581380   Ce138    4       
                  16    1.98425763E-05   2.30940831E-05
                  102   5.13566097E-01   5.22080592E-01
                  103   1.78040810E-06   1.69330005E-06
                  107   4.08045290E-07   4.03041791E-07
581390   Ce139    4       
                  16    8.59580502E-05   6.17887445E-05
                  102   1.47051714E+02   1.46968432E+02
                  103   2.67543519E-06   2.62564858E-06
                  107   1.40303137E-06   1.40080209E-06
581400   Ce140    3       
                  16    4.60164032E-05   3.82500681E-05
                  102   1.81328234E-01   1.80913384E-01
                  107   1.34540220E-07   1.39074611E-07
581410   Ce141    3       
                  16    7.33108987E-04   6.66683690E-04
                  102   1.21862309E+01   1.18452031E+01
                  107   3.55094357E-06   3.44528635E-06
581420   Ce142    4       
                  16    2.83135228E-04   1.96877474E-04
                  17    3.97538007E-08   2.86027776E-07
                  102   3.10152896E-01   3.10409167E-01
                  107   2.70999838E-07   2.61390013E-07
581430   Ce143    4       
                  16    8.01700763E-04   7.40897633E-04
                  17    5.85137680E-08   4.21719494E-07
                  102   2.51801213E+00   2.52592747E+00
                  107   3.83037901E-06   3.89403604E-06
581440   Ce144    3       
                  16    3.84533482E-04   2.84647470E-04
                  17    3.12126902E-07   2.24455106E-06
                  102   3.47665646E-01   3.47990865E-01
591410   Pr141    4       
                  16    2.34870784E-05   2.47631079E-05
                  102   3.83016333E+00   3.85416432E+00
                  103   3.65295126E-07   3.37992460E-07
                  107   4.59066320E-07   4.40153322E-07
591420   Pr142    4       
                  16    4.45341536E-04   3.93878714E-04
                  102   7.72382422E+00   7.67432192E+00
                  103   7.41536606E-07   6.61993060E-07
                  107   2.20176655E-03   2.24223566E-03
591430   Pr143    3       
                  16    2.45094576E-04   1.67660985E-04
                  102   2.97250186E+01   2.97940231E+01
                  107   6.03597595E-07   5.80764898E-07
601420   Nd142    4       
                  16    2.48017696E-05   2.75478636E-05
                  102   5.73073418E+00   5.72648398E+00
                  103   6.61108551E-07   6.41734046E-07
                  107   7.89040685E-07   7.94526251E-07
601430   Nd143    4       
                  16    2.76864492E-04   2.27547726E-04
                  102   9.84377556E+01   9.82597374E+01
                  103   3.71413690E-07   3.59335757E-07
                  107   6.46253814E-03   6.46731907E-03
601440   Nd144    4       
                  16    1.59170457E-04   1.04279874E-04
                  102   1.18887875E+00   1.18024012E+00
                  103   9.71850455E-08   1.22348252E-07
                  107   1.62208730E-06   1.61380235E-06
601450   Nd145    3       
                  16    4.61774142E-04   3.96736756E-04
                  102   1.74702447E+01   1.74707449E+01
                  107   6.91917724E-05   6.99932940E-05
601460   Nd146    3       
                  16    2.06976147E-04   1.35940976E-04
                  102   5.12539717E-01   5.14742507E-01
                  107   2.40481392E-07   2.45131929E-07
601470   Nd147    4       
                  16    9.33940558E-04   8.72056969E-04
                  17    3.22236713E-08   2.32408689E-07
                  102   1.39429579E+02   1.39115513E+02
                  107   3.37489853E-07   3.36253700E-07
601480   Nd148    2       
                  16    2.49720849E-04   1.71242520E-04
                  102   1.14447730E+00   1.13284520E+00
601500   Nd150    3       
                  16    2.29809646E-04   1.57133803E-04
                  17    4.40656430E-08   3.17361469E-07
                  102   6.67043272E-01   6.47669525E-01
611470   Pm147    4       
                  16    1.84293400E-04   1.18253379E-04
                  102   9.42634249E+01   9.51312961E+01
                  103   1.31549502E-07   1.28906545E-07
                  107   5.26720592E-07   5.10691373E-07
611480   Pm148    4       
                  16    6.90278119E-04   6.35376558E-04
                  102   6.67807528E+02   6.66267862E+02
                  103   1.14230420E-07   1.09041365E-07
                  107   1.05952379E-06   1.04417247E-06
611481   Pm148m1  4       
                  16    3.44394160E-04   3.08067103E-04
                  102   1.32442998E+04   1.32248199E+04
                  103   2.20797819E-07   2.18851010E-07
                  107   1.91123287E-07   1.89593221E-07
611490   Pm149    3       
                  16    2.36090696E-04   1.58363558E-04
                  102   4.57738419E+02   4.58429173E+02
                  107   1.14293911E-07   1.10664802E-07
611510   Pm151    2       
                  16    1.58204463E-04   1.00619252E-04
                  102   1.11387950E+02   1.10445865E+02
621440   Sm144    4       
                  16    7.24063675E-06   1.57753272E-05
                  102   5.34775986E-01   5.32206759E-01
                  103   5.82930476E-06   5.75314818E-06
                  107   5.75217637E-06   5.74629860E-06
621470   Sm147    4       
                  16    2.13252331E-04   1.63348606E-04
                  102   3.34041228E+01   3.45578006E+01
                  103   5.13241501E-07   4.70830041E-07
                  107   2.17870475E-04   2.23598884E-04
621480   Sm148    3       
                  16    1.15309471E-04   7.36693656E-05
                  102   1.52557550E+00   1.52620190E+00
                  107   1.97072984E-06   1.95125425E-06
621490   Sm149    4       
                  16    3.80488833E-04   3.18234047E-04
                  102   2.69787389E+04   2.66866324E+04
                  103   1.30958682E-07   1.31399470E-07
                  107   2.34894860E-02   2.32962305E-02
621500   Sm150    3       
                  16    1.35342606E-04   8.73586557E-05
                  102   3.51319439E+01   3.54611496E+01
                  107   1.61527631E-07   1.63358280E-07
621510   Sm151    4       
                  16    7.35525974E-04   6.75025324E-04
                  102   2.55502037E+03   2.55453178E+03
                  103   9.95941286E-08   1.03000190E-07
                  107   3.86764885E-07   3.77060466E-07
621520   Sm152    2       
                  16    1.23050795E-04   7.72700204E-05
                  102   1.22331732E+02   1.27005133E+02
621530   Sm153    3       
                  16    6.77588571E-04   6.12992091E-04
                  102   2.38910533E+02   2.35760324E+02
                  103   9.86553276E-08   1.10791666E-07
621540   Sm154    2       
                  16    1.60981054E-04   1.05794527E-04
                  102   3.39197443E+00   3.33324503E+00
631510   Eu151    4       
                  16    1.06083858E-04   6.76638744E-05
                  102   2.77282148E+03   2.77486361E+03
                  103   7.23936114E-07   6.46710634E-07
                  107   3.20774360E-06   3.17308151E-06
631520   Eu152    4       
                  16    3.01959377E-04   2.47318377E-04
                  102   2.16152071E+03   2.16100214E+03
                  103   3.77566029E-07   3.37378901E-07
                  107   4.26281697E-07   4.10167762E-07
631530   Eu153    4       
                  16    7.53426833E-05   5.36653023E-05
                  102   1.26807365E+02   1.26883507E+02
                  103   5.12421915E-07   4.73459301E-07
                  107   4.55301397E-07   4.45829128E-07
631540   Eu154    4       
                  16    4.67221982E-04   4.07989254E-04
                  102   1.04163892E+03   1.04179271E+03
                  103   1.45607751E-06   1.33882290E-06
                  107   3.35919741E-07   3.30036126E-07
631550   Eu155    4       
                  16    1.12149390E-04   7.17851580E-05
                  102   2.31205463E+03   2.31049852E+03
                  103   8.00430645E-07   7.75177720E-07
                  107   7.35145709E-07   7.81097159E-07
631560   Eu156    2       
                  16    4.22823835E-04   3.60401907E-04
                  102   7.23424245E+01   7.22305772E+01
631570   Eu157    2       
                  16    3.01523099E-04   2.01118806E-04
                  102   4.92679036E+01   4.93771397E+01
641520   Gd152    4       
                  16    7.85512327E-05   5.24470520E-05
                  102   2.26361613E+02   2.25841621E+02
                  103   1.10616079E-07   1.14743196E-07
                  107   2.92902601E-03   2.93142366E-03
641530   Gd153    4       
                  16    2.40057787E-04   1.89161157E-04
                  102   2.51850040E+03   2.52832244E+03
                  103   4.49044120E-07   4.23941765E-07
                  107   3.70984255E-03   3.72408812E-03
641540   Gd154    2       
                  16    6.94927498E-05   4.82228930E-05
                  102   2.86921412E+01   2.82681404E+01
641550   Gd155    4       
                  16    2.72873147E-04   2.14742193E-04
                  102   8.32438080E+03   8.33427829E+03
                  103   1.15292368E-07   1.12027156E-07
                  107   8.57017708E-06   8.58434714E-06
641560   Gd156    2       
                  16    9.25520188E-05   5.65333548E-05
                  102   2.84847347E+00   2.92220375E+00
641570   Gd157    3       
                  16    3.43508344E-04   2.83434077E-04
                  102   3.60504294E+04   3.60926442E+04
                  107   6.17778346E-05   6.18805728E-05
641580   Gd158    2       
                  16    1.37806423E-04   8.59505107E-05
                  102   2.29654847E+00   1.93489037E+00
641600   Gd160    2       
                  16    2.18260624E-04   1.45750024E-04
                  102   5.95937434E-01   6.00574608E-01
651590   Tb159    2       
                  16    1.45229203E-04   8.89767068E-05
                  102   1.57255009E+01   1.62899587E+01
651600   Tb160    4       
                  16    4.61446173E-04   3.96718761E-04
                  102   1.96644065E+02   1.95495616E+02
                  103   2.06859920E-07   1.93056675E-07
                  107   2.38991414E-07   2.43906443E-07
661560   Dy156    4       
                  16    4.38157953E-05   3.78770207E-05
                  102   3.11259385E+01   3.13151301E+01
                  103   6.02178280E-07   5.64666794E-07
                  107   1.62424413E-06   1.61589966E-06
661580   Dy158    4       
                  16    7.15203964E-05   5.05094707E-05
                  102   1.63926307E+01   1.63198025E+01
                  103   2.90192870E-07   2.83805657E-07
                  107   2.66517960E-07   2.67593629E-07
661600   Dy160    2       
                  16    1.14014711E-04   6.89915086E-05
                  102   4.10257000E+01   4.24572799E+01
661610   Dy161    4       
                  16    4.02630309E-04   3.33014411E-04
                  102   1.89312967E+02   1.89072674E+02
                  103   1.34285653E-07   1.33973185E-07
                  107   1.02921604E-07   1.04095582E-07
661620   Dy162    2       
                  16    1.70461653E-04   1.04367217E-04
                  102   1.17506147E+02   1.18224601E+02
661630   Dy163    2       
                  16    5.12555719E-04   4.46048218E-04
                  102   7.40120832E+01   7.53241226E+01
661640   Dy164    2       
                  16    2.43961247E-04   1.58967021E-04
                  102   7.36338181E+02   7.35671774E+02
671650   Ho165    2       
                  16    1.50268091E-04   9.16724616E-05
                  102   3.33643547E+01   3.39664024E+01
671661   Ho166m1  3       
                  16    6.06362340E-04   5.26582947E-04
                  102   5.16848927E+03   5.19923146E+03
                  103   1.09061656E-07   1.12320143E-07
681620   Er162    4       
                  16    3.41392559E-05   3.20694819E-05
                  102   1.49722237E+01   1.53444077E+01
                  103   3.92910563E-07   3.50067205E-07
                  107   7.34847671E-07   7.17072170E-07
681640   Er164    4       
                  16    7.65140799E-05   5.34983814E-05
                  102   7.55692091E+00   7.59652076E+00
                  103   2.17274654E-07   2.00894095E-07
                  107   2.43400820E-07   2.38048777E-07
681660   Er166    2       
                  16    1.14132175E-04   7.17581412E-05
                  102   7.06891349E+00   7.36453969E+00
681670   Er167    4       
                  16    4.73030637E-04   3.93432167E-04
                  102   6.63269496E+02   6.63995638E+02
                  103   1.29257790E-07   1.25294112E-07
                  107   1.67931721E-07   1.57691765E-07
681680   Er168    2       
                  16    2.18490277E-04   1.39393060E-04
                  102   1.68047510E+00   1.67652955E+00
681700   Er170    2       
                  16    3.34854800E-04   2.26380382E-04
                  102   3.62287847E+00   3.63140231E+00
691680   Tm168    4       
                  16    3.98518665E-04   3.02566071E-04
                  102   7.24335324E+01   7.32630480E+01
                  103   1.04748381E-05   1.04615023E-05
                  107   5.81543239E-03   5.81423049E-03
691690   Tm169    3       
                  16    1.53752340E-04   9.41014025E-05
                  102   6.64012385E+01   6.63932067E+01
                  107   3.77134215E-07   3.77188435E-07
691700   Tm170    3       
                  16    5.04618354E-04   4.24967888E-04
                  102   1.61058104E+01   1.60277513E+01
                  107   2.76571883E-05   2.76729015E-05
711750   Lu175    3       
                  16    2.08261445E-04   1.33077365E-04
                  102   1.98949410E+01   2.02614885E+01
                  103   3.04339326E-05   3.03469950E-05
711760   Lu176    3       
                  16    6.14675192E-04   5.62786352E-04
                  102   2.63323736E+03   2.61422717E+03
                  103   3.04339330E-05   3.03441223E-05
721740   Hf174    2       
                  16    1.15694014E-04   6.88650029E-05
                  102   1.59141449E+02   1.59238658E+02
721760   Hf176    2       
                  16    1.67344978E-04   1.05419660E-04
                  102   2.13334053E+01   2.10238109E+01
721770   Hf177    3       
                  16    4.45629931E-04   3.73619542E-04
                  102   2.91458993E+02   2.89747564E+02
                  107   1.45669850E-07   1.39709884E-07
721780   Hf178    2       
                  16    2.35439328E-04   1.52400884E-04
                  102   6.35682484E+01   6.69046463E+01
721790   Hf179    2       
                  16    6.08842952E-04   5.35047852E-04
                  102   2.34443573E+01   2.30036640E+01
721800   Hf180    2       
                  16    2.17525233E-04   1.47354236E-04
                  102   4.54048485E+00   4.56653323E+00
731800   Ta180    4       
                  16    4.34252031E-04   3.64938241E-04
                  102   2.96928202E+02   2.97029908E+02
                  103   1.12546586E-06   9.87766064E-07
                  107   1.03624721E-07   1.01973057E-07
731810   Ta181    3       
                  16    2.44651861E-04   1.58902603E-04
                  102   2.21396267E+01   2.21559228E+01
                  107   4.15880917E-07   4.18978201E-07
731820   Ta182    2       
                  16    5.43468090E-04   4.71933989E-04
                  102   1.01355914E+04   1.00712764E+04
741800   W180     4       
                  16    1.19147366E-04   7.25068882E-05
                  102   1.39804188E+01   1.43856236E+01
                  103   9.99693489E-08   1.07242865E-07
                  107   5.28466443E-07   5.33569324E-07
741820   W182     3       
                  16    1.57623052E-04   9.60024453E-05
                  102   1.55367414E+01   1.60941880E+01
                  1021  2.32363496E+00   2.40700524E+00
741830   W183     2       
                  16    5.45753508E-04   4.81532312E-04
                  102   9.63020370E+00   1.05026279E+01
741840   W184     3       
                  16    2.61777486E-04   1.73800925E-04
                  102   8.03717192E-01   7.98823043E-01
                  1021  1.36864592E-03   1.36031170E-03
741860   W186     2       
                  16    3.12729259E-04   2.12397855E-04
                  102   2.19661133E+01   2.16606183E+01
751850   Re185    3       
                  16    1.90945137E-04   1.23379919E-04
                  102   7.49552137E+01   6.95565921E+01
                  103   1.61383261E-07   1.49819428E-07
751870   Re187    2       
                  16    2.60905564E-04   1.72717970E-04
                  102   2.86691095E+01   2.88578415E+01
771910   Ir191    2       
                  16    1.53964759E-04   9.66719997E-05
                  102   4.19423672E+02   4.16506094E+02
771930   Ir193    3       
                  16    2.16332264E-04   1.37716430E-04
                  102   7.18045066E+01   7.10167331E+01
                  107   7.79260868E-08   1.32520673E-07
791970   Au197    2       
                  16    1.27048017E-04   8.12203237E-05
                  102   6.24960199E+01   6.32064028E+01
801960   Hg196    4       
                  16    8.71940006E-05   5.68304858E-05
                  102   8.55823471E+02   8.54600224E+02
                  103   1.76001560E-07   1.66737333E-07
                  107   1.16878379E-05   1.16787692E-05
801980   Hg198    2       
                  16    1.34225530E-04   8.66329458E-05
                  102   2.19473854E+00   2.17578918E+00
801990   Hg199    3       
                  16    3.21282568E-04   2.56928412E-04
                  102   6.05872406E+02   6.05054009E+02
                  107   7.52590008E-07   7.50965557E-07
802000   Hg200    2       
                  16    1.68308703E-04   1.10680409E-04
                  102   4.90702437E-01   4.93656596E-01
802010   Hg201    2       
                  16    5.01453898E-04   4.38225241E-04
                  102   2.20713900E+00   2.26016904E+00
802020   Hg202    2       
                  16    2.05125033E-04   1.33619467E-04
                  102   1.56758887E+00   1.56302220E+00
802040   Hg204    2       
                  16    2.08698965E-04   1.37746088E-04
