*************************** NUIT one-group neutron cross-section data ***************************
Number of isotopes with neutron data: 
	554
Number of burnup steps:
	2

BU(MWd/kgHM)
0.00000000E+00   2.14162361E-09

NucId    NucName  MT
                  107   8.44221193E-08   1.92698687E-07
390890   Y89      4       
                  16    2.66726132E-07   1.95516323E-05
                  102   1.66238847E-01   1.61684666E-01
                  103   7.08091286E-05   7.47428468E-05
                  107   3.35328719E-07   7.65867613E-07
390900   Y90      4       
                  16    7.08683430E-04   8.78513388E-04
                  102   4.30919671E-01   4.23944916E-01
                  103   1.19327103E-05   1.60414560E-05
                  107   4.65427783E-06   6.80763822E-06
390910   Y91      4       
                  16    5.06140236E-04   7.02684437E-04
                  102   2.63382845E-01   2.47061210E-01
                  103   1.76479251E-06   2.80521742E-06
                  107   5.55573304E-07   8.68070127E-07
400900   Zr90     4       
                  16    0.00000000E+00   9.48570590E-06
                  102   8.11160041E-03   8.02116726E-03
                  103   7.86618242E-05   8.13979157E-05
                  107   3.83333717E-06   4.73976006E-06
400910   Zr91     4       
                  16    4.15968471E-04   6.00717538E-04
                  102   2.78750234E-01   2.52393913E-01
                  103   4.40384940E-05   4.74002512E-05
                  107   1.32628273E-04   1.34519957E-04
400920   Zr92     4       
                  16    1.58739860E-04   4.24115952E-04
                  102   4.95975889E-02   4.73457588E-02
                  103   3.45974620E-06   5.15777549E-06
                  107   1.14856549E-05   1.21648037E-05
400930   Zr93     4       
                  16    8.10819424E-04   9.60994323E-04
                  102   6.08432837E-01   5.71521812E-01
                  103   6.88685449E-07   1.43245539E-06
                  107   8.17152521E-06   8.86986263E-06
400940   Zr94     4       
                  16    3.84333246E-04   6.20987325E-04
                  102   1.78923869E-02   1.89486332E-02
                  103   8.09114587E-08   4.58033589E-07
                  107   5.56451050E-07   7.43136544E-07
400950   Zr95     3       
                  16    1.38744394E-03   1.51991639E-03
                  102   3.60416124E-01   3.80728946E-01
                  107   4.45575468E-07   6.42307801E-07
400960   Zr96     2       
                  16    6.42045719E-04   8.30350266E-04
                  102   1.78349761E-01   1.66127954E-01
410930   Nb93     5       
                  16    6.86269985E-05   3.89210098E-04
                  102   1.16776126E-01   1.26595651E-01
                  103   6.30287636E-05   6.72845607E-05
                  107   2.78828287E-05   2.91520912E-05
                  1021  2.59799579E-01   2.81645726E-01
410940   Nb94     5       
                  16    1.09366746E-03   1.20743343E-03
                  102   4.46755909E+00   4.82538103E+00
                  103   9.63606743E-05   9.98520235E-05
                  107   2.53525488E-05   2.62254881E-05
                  1021  1.81305728E-01   1.95827118E-01
410950   Nb95     4       
                  16    2.67133697E-04   5.47089007E-04
                  102   2.07040221E+00   1.90366315E+00
                  103   1.25616052E-05   1.45756672E-05
                  107   5.26879863E-06   5.71565441E-06
420920   Mo92     5       
                  16    0.00000000E+00   2.82608197E-06
                  102   4.56335974E-02   4.63422403E-02
                  103   2.94647813E-03   2.97736216E-03
                  107   3.71897934E-05   3.86949557E-05
                  1021  1.00615268E-04   1.02177720E-04
420930   Mo93     4       
                  16    1.76760392E-04   3.71214831E-04
                  102   1.57535828E+00   1.56592239E+00
                  103   1.32807737E-03   1.34654620E-03
                  107   2.87374492E-02   2.86588339E-02
420940   Mo94     4       
                  16    7.32800020E-06   1.90861159E-04
                  102   9.94198361E-02   9.37939546E-02
                  103   8.07844337E-05   8.55112221E-05
                  107   2.46859011E-04   2.50348745E-04
420950   Mo95     4       
                  16    3.84647891E-04   6.34774307E-04
                  102   4.17420868E+00   4.17168577E+00
                  103   1.10680036E-05   1.49173055E-05
                  107   1.62654389E-04   1.68466901E-04
420960   Mo96     4       
                  16    4.48302865E-05   3.21840111E-04
                  102   5.70915331E-01   6.44886188E-01
                  103   4.15607749E-06   6.27230147E-06
                  107   2.16914061E-05   2.26643910E-05
420970   Mo97     4       
                  16    8.45210597E-04   1.03247754E-03
                  102   8.22376834E-01   8.84034754E-01
                  103   2.68269823E-06   4.10171470E-06
                  107   2.42193215E-05   2.51234472E-05
420980   Mo98     4       
                  16    1.91308637E-04   4.74752569E-04
                  102   2.08543202E-01   2.40683953E-01
                  103   1.21742956E-07   5.04805157E-07
                  107   1.86194626E-06   2.35781671E-06
420990   Mo99     4       
                  16    4.88443537E-03   5.01122452E-03
                  102   2.17184384E+00   2.24800651E+00
                  103   1.92571060E-07   7.04872389E-07
                  107   1.65831900E-06   1.87386371E-06
421000   Mo100    3       
                  16    2.41781248E-04   5.85151622E-04
                  102   1.31831042E-01   1.31266535E-01
                  107   1.86909189E-07   4.26511991E-07
430980   Tc98     4       
                  16    1.00183922E-03   1.17436618E-03
                  102   7.40606464E-01   7.88477628E-01
                  103   3.99261698E-04   4.05125645E-04
                  107   8.32483560E-05   8.77204422E-05
430990   Tc99     4       
                  16    5.63878719E-05   3.24305509E-04
                  102   8.60608063E+00   9.82446477E+00
                  103   3.44963407E-06   4.98422759E-06
                  107   2.04981309E-06   2.56567938E-06
440960   Ru96     4       
                  16    1.14314753E-06   5.00320259E-05
                  102   2.98259943E-01   2.78789741E-01
                  103   8.49401471E-04   8.76224951E-04
                  107   2.65511518E-03   2.68695493E-03
440970   Ru97     4       
                  16    1.89214875E-04   4.44343133E-04
                  102   2.48505611E+00   2.53635519E+00
                  103   4.62214374E-03   4.67507149E-03
                  107   2.91357291E-02   2.94413010E-02
440980   Ru98     4       
                  16    3.92464938E-06   1.30584616E-04
                  102   1.26583366E+00   1.23786397E+00
                  103   1.13115534E-04   1.22670119E-04
                  107   1.71538107E-04   1.74073912E-04
440990   Ru99     4       
                  16    7.77951224E-04   9.89326680E-04
                  102   5.39631385E+00   5.35289762E+00
                  103   9.06903321E-05   9.69985687E-05
                  107   2.67289362E-04   2.70541035E-04
441000   Ru100    4       
                  16    1.11793663E-05   3.02759728E-04
                  102   9.61857320E-01   9.48280786E-01
                  103   3.29142893E-06   4.80125368E-06
                  107   1.75633203E-05   1.84058704E-05
441010   Ru101    4       
                  16    9.26029524E-04   1.12679248E-03
                  102   3.47757613E+00   3.67048675E+00
                  103   3.98751254E-06   6.25841418E-06
                  107   5.67749913E-06   6.40818666E-06
441020   Ru102    4       
                  16    1.53909281E-05   2.59951408E-04
                  102   3.11487650E-01   3.11674003E-01
                  103   1.85641784E-07   6.47578583E-07
                  107   4.22730869E-06   4.76462424E-06
441030   Ru103    4       
                  16    1.95193460E-03   2.11164819E-03
                  102   1.30864388E+00   1.33058413E+00
                  103   1.88362359E-06   2.89476790E-06
                  107   2.40587056E-06   2.93249742E-06
441040   Ru104    4       
                  16    1.04736843E-04   4.59169469E-04
                  102   2.47740650E-01   2.56157927E-01
                  103   6.78020168E-08   4.81399471E-07
                  107   8.92389275E-08   2.51419684E-07
441050   Ru105    4       
                  16    2.69151009E-03   2.88330145E-03
                  102   2.66268065E-01   2.68812802E-01
                  103   1.13485182E-06   2.02718940E-06
                  107   5.41294171E-07   9.44085368E-07
441060   Ru106    2       
                  16    3.69204580E-04   7.57523199E-04
                  102   8.07158418E-02   8.98468019E-02
451030   Rh103    4       
                  16    2.23995412E-05   2.73288257E-04
                  102   4.43963975E+01   4.31492513E+01
                  103   3.35108617E-05   3.65179651E-05
                  107   2.04279225E-06   3.04204722E-06
451040   Rh104    4       
                  16    1.65232628E-03   1.78331290E-03
                  102   3.46073443E+00   3.35389540E+00
                  103   3.92508021E-03   3.88203575E-03
                  107   4.88935151E-05   4.93653652E-05
451050   Rh105    4       
                  16    1.13208136E-04   4.84323063E-04
                  102   2.11859253E+03   2.08249481E+03
                  103   4.65763700E-06   6.15401341E-06
                  107   1.90264405E-07   4.41945297E-07
461020   Pd102    4       
                  16    2.01637670E-06   7.74814534E-05
                  102   5.93158749E-01   6.14591408E-01
                  103   1.38929098E-03   1.41811554E-03
                  107   2.92330326E-04   2.94393186E-04
461030   Pd103    4       
                  16    3.12824653E-04   5.58283346E-04
                  102   1.47729328E+01   1.42851948E+01
                  103   2.04029865E-04   2.14949867E-04
                  107   9.55411730E-02   9.43876785E-02
461040   Pd104    4       
                  16    5.87688442E-06   1.78590965E-04
                  102   8.58481832E-01   7.67461283E-01
                  103   3.63542847E-05   3.93774930E-05
                  107   2.84225947E-05   2.90734641E-05
461050   Pd105    4       
                  16    5.48121729E-04   7.90940781E-04
                  102   5.19115295E+00   4.95193002E+00
                  103   2.04084584E-05   2.45911777E-05
                  107   1.02304607E-05   1.14161202E-05
461060   Pd106    4       
                  16    1.54380497E-05   3.06890954E-04
                  102   2.45331829E-01   2.85043394E-01
                  103   8.50541632E-06   1.08801286E-05
                  107   3.23564387E-06   3.41271394E-06
461070   Pd107    4       
                  16    2.42634722E-03   2.47973103E-03
                  102   3.46630089E+00   3.37830371E+00
                  103   2.15104089E-06   3.49180804E-06
                  107   2.11582587E-06   2.40935004E-06
461080   Pd108    4       
                  16    4.71979863E-05   4.29582286E-04
                  102   6.95736955E+00   7.50728395E+00
                  103   8.71039027E-07   1.94823299E-06
                  107   6.86587328E-07   7.53528245E-07
461090   Pd109    4       
                  16    2.57531179E-03   2.72561760E-03
                  102   3.52026204E+00   3.79180683E+00
                  103   2.55146888E-07   5.61178777E-07
                  107   3.62288670E-07   4.85034642E-07
461100   Pd110    3       
                  16    1.64286813E-04   5.64761666E-04
                  102   1.18358697E-01   1.21497983E-01
                  103   5.33525072E-08   3.74278804E-07
471070   Ag107    4       
                  16    1.31639306E-05   2.68417929E-04
                  102   7.50990028E+00   7.30935687E+00
                  103   1.28661021E-04   1.32079965E-04
                  107   4.01639028E-06   4.40630457E-06
471080   Ag108    4       
                  16    1.06009194E-03   1.26158152E-03
                  102   7.30131267E+00   7.42549806E+00
                  103   1.33708242E-01   1.32153175E-01
                  107   5.26354454E-04   5.20303336E-04
471090   Ag109    4       
                  16    2.93060975E-05   2.97446975E-04
                  102   4.58814099E+01   3.94950119E+01
                  103   1.06266993E-05   1.23660487E-05
                  107   3.70403497E-07   7.45209209E-07
471101   Ag110m1  4       
                  16    1.60878423E-03   1.72786163E-03
                  102   1.11522259E+01   1.10809569E+01
                  103   1.81047718E-05   1.97084054E-05
                  107   5.34982703E-07   7.73040558E-07
471110   Ag111    4       
                  16    1.19214721E-04   4.54293807E-04
                  102   3.25008749E+00   2.88595760E+00
                  103   1.35499749E-06   2.43351180E-06
                  107   6.00916181E-08   2.39857089E-07
471120   Ag112    4       
                  16    2.67795611E-03   2.80359346E-03
                  102   1.04594317E+01   1.04811749E+01
                  103   7.63727225E-07   1.40371716E-06
                  107   1.98260168E-07   4.08760697E-07
471130   Ag113    3       
                  16    2.91061245E-04   6.68552364E-04
                  102   1.09666148E+00   1.09922043E+00
                  103   9.39655542E-08   2.63916629E-07
471140   Ag114    3       
                  16    4.66090898E-03   4.82535371E-03
                  102   3.36104191E+00   3.24126411E+00
                  103   1.75083977E-07   4.19176729E-07
471150   Ag115    2       
                  16    5.37451547E-04   8.76596760E-04
                  102   8.19671424E-01   8.49873208E-01
471160   Ag116    2       
                  16    6.55899689E-03   6.77816040E-03
                  102   1.74443456E+00   1.68421069E+00
471170   Ag117    2       
                  16    8.54087542E-04   1.13831202E-03
                  102   6.19908540E-01   6.26265135E-01
471181   Ag118m1  2       
                  16    8.42919423E-03   8.52711798E-03
                  102   7.99710890E+00   7.37379203E+00
481060   Cd106    4       
                  16    9.04142755E-07   4.51066408E-05
                  102   3.50177764E-01   3.61822812E-01
                  103   4.27196408E-04   4.37864057E-04
                  107   1.62642288E-03   1.64997159E-03
481070   Cd107    4       
                  16    1.53566770E-04   3.57922722E-04
                  102   2.83958949E+00   3.02101773E+00
                  103   1.07643522E-02   1.06110846E-02
                  107   1.93713917E-01   1.90400296E-01
481080   Cd108    4       
                  16    2.51285440E-06   8.90800079E-05
                  102   7.29431779E-01   7.13826171E-01
                  103   2.32411947E-05   2.71578102E-05
                  107   5.39741070E-06   6.24015256E-06
481090   Cd109    4       
                  16    5.40710375E-04   7.75196379E-04
                  102   7.02256337E+01   6.96040751E+01
                  103   1.32194537E-04   1.36244650E-04
                  107   5.91764304E-03   5.84390883E-03
481100   Cd110    4       
                  16    4.80057125E-06   1.52632260E-04
                  102   2.11907490E+00   2.26922686E+00
                  103   2.59471987E-06   4.30645001E-06
                  107   5.93144292E-07   8.78716249E-07
481110   Cd111    4       
                  16    1.29630631E-03   1.43567905E-03
                  102   2.28053230E+00   2.10592877E+00
                  103   2.05736927E-05   2.49092840E-05
                  107   5.44245224E-06   5.82938478E-06
481120   Cd112    4       
                  16    1.58836284E-05   2.32255657E-04
                  102   5.72271626E-01   5.81089863E-01
                  103   4.41934619E-07   1.54981317E-06
                  107   6.19755071E-08   1.61211626E-07
481130   Cd113    4       
                  16    1.42807930E-03   1.52448637E-03
                  102   5.71625529E+03   5.60374310E+03
                  103   1.14056316E-06   1.92703420E-06
                  107   5.66559081E-07   7.18550067E-07
481140   Cd114    3       
                  16    4.01654685E-05   2.98527094E-04
                  102   4.11742585E-01   4.46821660E-01
                  103   3.48056173E-08   2.32548243E-07
481151   Cd115m1  4       
                  16    1.52267991E-03   1.77362568E-03
                  102   8.84137549E-01   8.68384377E-01
                  103   1.39213375E-07   4.71246501E-07
                  107   7.22431729E-08   2.52734335E-07
481160   Cd116    2       
                  16    1.33661940E-04   4.27415537E-04
                  102   7.58460463E-02   7.28886231E-02
491130   In113    4       
                  16    1.00974036E-05   2.32621542E-04
                  102   9.84781447E+00   1.02819693E+01
                  103   9.56174206E-06   1.21226156E-05
                  107   5.84885091E-07   9.96034522E-07
491140   In114    4       
                  16    8.76791284E-04   1.10094562E-03
                  102   2.58312762E+00   2.56782444E+00
                  103   3.77731077E-03   3.73330508E-03
                  107   1.00182255E-05   1.08897815E-05
491150   In115    4       
                  16    3.78485513E-05   3.13290650E-04
                  102   1.09856934E+02   1.08475930E+02
                  103   1.27822576E-06   2.13972731E-06
                  107   2.07392437E-07   3.75846041E-07
501120   Sn112    4       
                  16    1.67535238E-06   0.00000000E+00
                  102   9.06559928E-01   0.00000000E+00
                  103   4.28415804E-05   0.00000000E+00
                  107   3.54894642E-05   0.00000000E+00
501130   Sn113    4       
                  16    1.91688709E-04   3.56130065E-04
                  102   6.71384769E+00   7.36448041E+00
                  103   2.82866304E-04   2.95177670E-04
                  107   3.35979836E-04   3.45637920E-04
501140   Sn114    4       
                  16    3.50477928E-06   1.26000389E-04
                  102   2.60565569E-01   3.27220270E-01
                  103   7.71870273E-06   1.15988697E-05
                  107   4.19827363E-06   4.78093949E-06
501150   Sn115    4       
                  16    6.19359914E-04   8.65608752E-04
                  102   6.79679050E+00   6.72213530E+00
                  103   1.08416774E-05   1.30449646E-05
                  107   7.53944988E-06   8.04727000E-06
501160   Sn116    4       
                  16    9.78643494E-06   2.54154805E-04
                  102   3.70624953E-01   4.36078844E-01
                  103   8.88813573E-07   2.37338070E-06
                  107   4.67597380E-07   6.98377056E-07
501170   Sn117    4       
                  16    1.56257697E-03   1.68184349E-03
                  102   5.58150584E-01   6.53504459E-01
                  103   1.26595817E-06   2.39250500E-06
                  107   7.88920108E-07   9.63051259E-07
501180   Sn118    3       
                  16    2.06016034E-05   3.03926398E-04
                  102   1.52647858E-01   1.47739279E-01
                  103   7.67463154E-08   4.88636395E-07
501190   Sn119    3       
                  16    2.53781385E-03   2.61169248E-03
                  102   4.22714017E-01   4.24736039E-01
                  103   1.12113184E-07   4.67384858E-07
501200   Sn120    2       
                  16    7.81239007E-05   5.04208608E-04
                  102   5.16714084E-02   5.08616550E-02
501211   Sn121m1  2       
                  16    6.71878458E-04   9.67331004E-04
                  102   9.24108379E+00   9.93846380E+00
501220   Sn122    2       
                  16    1.53301637E-04   5.53614295E-04
                  102   3.82325649E-02   3.84113412E-02
501230   Sn123    2       
                  16    4.79571472E-03   4.93296280E-03
                  102   1.87931591E+00   2.18378793E+00
501240   Sn124    2       
                  16    3.05092013E-04   6.65711473E-04
                  102   1.96492416E-01   2.15959463E-01
501250   Sn125    2       
                  16    1.08378116E-03   1.35480826E-03
                  102   4.08524491E-01   2.75022647E-01
501260   Sn126    2       
                  16    5.15234935E-04   8.26433382E-04
                  102   1.61193345E-02   1.60053479E-02
511210   Sb121    3       
                  16    1.50892007E-05   2.67965616E-04
                  102   4.92720278E+00   5.22002435E+00
                  103   1.38596240E-05   1.55748863E-05
511220   Sb122    4       
                  16    1.47721265E-03   1.65223521E-03
                  102   4.33258208E+00   4.32739653E+00
                  103   9.83744707E-03   9.72389682E-03
                  107   3.31511132E-07   5.65281152E-07
511230   Sb123    3       
                  16    5.29730126E-05   3.61470537E-04
                  102   2.59363398E+00   2.39805071E+00
                  103   4.26776324E-06   5.66604905E-06
511240   Sb124    3       
                  16    2.19552292E-03   2.29059320E-03
                  102   5.69683594E+00   6.11424924E+00
                  103   7.07998032E-07   1.07708958E-06
511250   Sb125    3       
                  16    1.61412930E-04   5.18236794E-04
                  102   2.01042221E+00   2.19621125E+00
                  103   6.20597891E-08   2.62577867E-07
511260   Sb126    3       
                  16    8.02567136E-04   1.05989383E-03
                  102   5.96612278E+00   6.27068605E+00
                  103   9.13467059E-07   2.02060526E-06
521200   Te120    4       
                  16    3.02252818E-06   1.09098757E-04
                  102   9.35468406E-01   9.61453316E-01
                  103   4.62335370E-05   4.92557874E-05
                  107   1.83734849E-04   1.86678263E-04
521210   Te121    4       
                  16    5.76975910E-04   8.46915861E-04
                  102   2.73754411E+00   2.91775345E+00
                  103   1.22064054E-04   1.25373490E-04
                  107   3.36418083E-01   3.32426229E-01
521211   Te121m1  4       
                  16    3.23107568E-04   5.86049682E-04
                  102   8.60924783E+00   8.92865658E+00
                  103   3.09725666E-04   3.10547373E-04
                  107   2.57377347E-02   2.54338155E-02
521220   Te122    4       
                  16    6.20582404E-06   1.88869421E-04
                  102   2.25283461E+00   3.08450760E+00
                  103   2.29568876E-06   3.27901844E-06
                  107   1.29191914E-05   1.35687416E-05
521230   Te123    4       
                  16    1.21380091E-03   1.32376447E-03
                  102   1.94275159E+02   1.98046810E+02
                  103   3.15161873E-06   4.07014584E-06
                  107   5.10108856E-05   5.12125882E-05
521240   Te124    4       
                  16    1.90730079E-05   2.84328296E-04
                  102   8.56372260E-01   8.49631323E-01
                  103   5.10708475E-07   1.18802005E-06
                  107   1.10318649E-06   1.35894954E-06
521250   Te125    4       
                  16    1.97488915E-03   2.00594168E-03
                  102   7.99050242E-01   7.79072128E-01
                  103   5.45761155E-07   1.03574147E-06
                  107   1.42476387E-06   1.65814774E-06
521260   Te126    4       
                  16    4.65605031E-05   3.67236842E-04
                  102   2.57412592E-01   2.38413202E-01
                  103   8.26297880E-08   3.88393382E-07
                  107   2.32424653E-07   3.44764773E-07
521271   Te127m1  4       
                  16    2.26804768E-03   2.31510704E-03
                  102   4.03048565E+02   3.97300806E+02
                  103   1.13118331E-07   3.39477620E-07
                  107   1.40015853E-07   2.48173525E-07
521280   Te128    2       
                  16    1.22751346E-04   4.64117406E-04
                  102   6.49230879E-02   7.27344837E-02
521291   Te129m1  2       
                  16    3.36218717E-03   3.42080723E-03
                  102   1.93445858E+02   1.91041785E+02
521300   Te130    3       
                  16    2.06863955E-04   5.51935806E-04
                  102   2.88412458E-02   2.94704369E-02
                  103   2.00396796E-07   1.04832374E-06
521310   Te131    2       
                  16    2.43462393E-03   2.65567947E-03
                  102   2.87869283E-02   2.47114389E-02
521311   Te131m1  2       
                  16    1.49382277E-03   1.76436306E-03
                  102   6.27225140E-02   6.11368409E-02
521320   Te132    2       
                  16    4.53035688E-04   8.16542022E-04
                  102   2.10867594E-02   1.97620219E-02
531270   I127     4       
                  16    3.93396270E-05   3.54088470E-04
                  102   4.88756393E+00   4.59781542E+00
                  103   1.05290981E-05   1.23136641E-05
                  107   4.21706914E-07   5.41665616E-07
531280   I128     4       
                  16    1.55134283E-03   1.73699372E-03
                  102   2.43798100E+00   2.40056454E+00
                  103   3.38678777E-04   3.36133251E-04
                  107   5.44385493E-05   5.43378607E-05
531290   I129     5       
                  16    1.39256282E-04   4.88620049E-04
                  102   1.69083126E+00   1.68051389E+00
                  103   2.49542046E-07   5.58023854E-07
                  107   6.90377446E-08   1.87587164E-07
                  1021  2.40319115E+00   2.38852701E+00
531300   I130     4       
                  16    1.01653882E-03   1.22874257E-03
                  102   4.22642699E+00   4.47104752E+00
                  103   2.38577575E-06   4.25382317E-06
                  107   1.15912261E-07   3.79559639E-07
531310   I131     4       
                  16    2.20455146E-04   6.19967018E-04
                  102   1.05322327E+01   1.04602510E+01
                  103   4.54579441E-08   1.81074393E-07
                  1021  1.72343679E-01   1.71165810E-01
531320   I132     4       
                  16    1.79386532E-03   2.01213310E-03
                  102   8.11259018E-01   8.60002340E-01
                  103   3.76865929E-07   7.38300601E-07
                  107   8.48499419E-08   1.99201735E-07
531321   I132m1   3       
                  16    9.49445828E-04   1.24092984E-03
                  102   4.76455462E-01   4.54191883E-01
                  103   2.96685685E-07   6.80869316E-07
531330   I133     3       
                  16    2.69230915E-04   6.21425007E-04
                  102   6.24150561E-02   5.92733476E-02
                  103   6.39868203E-08   2.00794171E-07
531340   I134     3       
                  16    2.12444340E-03   2.34144143E-03
                  102   4.71507295E-02   4.39379190E-02
                  103   9.00409096E-08   2.28101049E-07
531350   I135     2       
                  16    3.91225140E-04   6.94751008E-04
                  102   9.58391330E+00   9.47039796E+00
541230   Xe123    4       
                  16    1.87173238E-04   1.77946108E-04
                  102   4.51636885E+01   1.96448521E+01
                  103   1.40841559E-01   6.12811087E-02
                  107   4.32065385E-01   1.86464051E-01
541240   Xe124    4       
                  16    1.25669911E-06   5.47021679E-05
                  102   9.71065789E+01   8.92578011E+01
                  103   9.72718737E-05   1.01958794E-04
                  107   6.30418997E-06   7.25214325E-06
541250   Xe125    4       
                  16    3.97868351E-04   6.91318153E-04
                  102   1.45518573E+01   1.48724297E+01
                  103   8.31260760E-03   8.21826284E-03
                  107   3.00294845E-01   2.96384023E-01
541260   Xe126    4       
                  16    3.76079214E-06   1.33369523E-04
                  102   2.26178709E+00   2.56371297E+00
                  103   1.30955132E-05   1.49028523E-05
                  107   1.63668296E-05   1.70551712E-05
541270   Xe127    4       
                  16    6.87517368E-04   9.74416724E-04
                  102   2.64639398E+00   2.62599077E+00
                  103   5.94145286E-05   6.20309641E-05
                  107   1.55074053E-02   1.53190919E-02
541280   Xe128    4       
                  16    8.24828484E-06   2.19531284E-04
                  102   9.55630983E-01   8.88168240E-01
                  103   4.52180387E-06   6.78512932E-06
                  107   2.28842670E-06   2.62344547E-06
541290   Xe129    4       
                  16    9.73999453E-04   1.10441432E-03
                  102   9.37187197E+00   9.37259387E+00
                  103   1.67938620E-06   2.33021216E-06
                  107   2.49525084E-06   2.80841822E-06
541300   Xe130    4       
                  16    4.66066895E-05   5.19071998E-04
                  102   6.68133819E-01   6.76710817E-01
                  103   1.69550834E-06   2.22923405E-06
                  107   1.44710502E-07   1.63952832E-07
541310   Xe131    4       
                  16    1.25466808E-03   1.44060690E-03
                  102   3.15363681E+01   3.22480175E+01
                  103   3.46377767E-06   4.00483149E-06
                  107   9.43857701E-07   1.08725701E-06
541320   Xe132    3       
                  16    4.51642625E-05   3.32722567E-04
                  102   2.60589881E-01   2.47219919E-01
                  103   1.79628320E-07   6.56353479E-07
541330   Xe133    3       
                  16    2.52406310E-03   2.56005015E-03
                  102   2.29688819E+01   2.27467645E+01
                  103   1.07565358E-07   2.83935630E-07
541340   Xe134    3       
                  16    1.31978782E-04   4.25802958E-04
                  102   4.72537468E-02   4.46649472E-02
                  103   1.37197984E-07   5.09541976E-07
541350   Xe135    2       
                  16    2.43008948E-03   2.47347168E-03
                  102   3.34824833E+05   3.29801719E+05
541360   Xe136    2       
                  16    3.85343840E-04   7.18750176E-04
                  102   3.20367944E-02   3.20507044E-02
551330   Cs133    4       
                  16    3.46145212E-05   2.81878066E-04
                  102   1.20497468E+01   1.30210085E+01
                  103   4.29307504E-06   5.36562363E-06
                  107   5.26470866E-07   6.69282384E-07
551340   Cs134    4       
                  16    1.72286879E-03   1.83589671E-03
                  102   1.80139668E+01   1.78956434E+01
                  103   1.15683554E-06   1.55378120E-06
                  107   2.87493420E-07   4.36793076E-07
551350   Cs135    3       
                  16    1.49237182E-04   5.34452126E-04
                  102   2.19103420E+00   2.19109237E+00
                  103   2.06399777E-07   4.54788712E-07
551360   Cs136    3       
                  16    2.01023405E-03   2.09735879E-03
                  102   2.65126689E+00   2.69770699E+00
                  103   2.10001006E-07   3.89601033E-07
551370   Cs137    2       
                  16    3.94848105E-04   7.44197865E-04
                  102   3.98894154E-02   3.97819457E-02
561300   Ba130    4       
                  16    2.84684705E-06   1.10032416E-04
                  102   5.76383067E+00   6.15008670E+00
                  103   5.66829226E-05   5.79229105E-05
                  107   3.26345521E-05   3.37988902E-05
561310   Ba131    4       
                  16    4.71392960E-04   7.67635637E-04
                  102   3.67570785E+00   3.80021413E+00
                  103   1.13588431E-03   1.12973789E-03
                  107   1.98463509E-01   1.96040449E-01
561320   Ba132    4       
                  16    6.35974999E-06   2.03346729E-04
                  102   2.04299793E+00   2.32895301E+00
                  103   6.94033994E-06   8.33316561E-06
                  107   8.32641005E-06   8.74665880E-06
561330   Ba133    4       
                  16    4.65406900E-04   7.14768763E-04
                  102   3.52310603E+00   2.99546508E+00
                  103   3.76666727E-05   4.04890498E-05
                  107   6.36343586E-05   6.58457672E-05
561340   Ba134    4       
                  16    1.11876402E-05   2.51635473E-04
                  102   6.05648018E-01   8.35880128E-01
                  103   1.47871512E-06   2.13133069E-06
                  107   1.91864533E-06   2.15193081E-06
561350   Ba135    4       
                  16    9.82247839E-04   1.18549394E-03
                  102   3.22221216E+00   3.58882201E+00
                  103   1.51799288E-06   2.03649719E-06
                  107   2.34010071E-06   2.56272041E-06
561360   Ba136    4       
                  16    4.29536151E-05   3.67369998E-04
                  102   1.32911716E-01   1.49106045E-01
                  103   3.02158222E-07   7.47783699E-07
                  107   2.47906899E-07   3.59481597E-07
561370   Ba137    4       
                  16    1.50318002E-03   1.65845978E-03
                  102   4.94556826E-01   4.98747424E-01
                  103   2.44390296E-07   5.13476305E-07
                  107   3.00457763E-07   4.11402253E-07
561380   Ba138    3       
                  16    9.66074230E-05   4.30887745E-04
                  102   5.40679292E-02   5.28581578E-02
                  107   3.68738152E-07   5.79111175E-07
561390   Ba139    3       
                  16    5.39068769E-03   5.45999530E-03
                  102   8.37738425E-02   9.40928838E-02
                  107   4.52943732E-04   4.49360577E-04
561400   Ba140    5       
                  16    5.33654034E-03   5.45244278E-03
                  17    3.87393980E-07   3.36595858E-05
                  102   5.35838758E-01   5.69507295E-01
                  103   2.08106985E-07   2.60406102E-07
                  107   2.59591816E-07   3.09073621E-07
571380   La138    4       
                  16    7.80315193E-04   1.07833470E-03
                  102   1.50409210E+01   1.43079912E+01
                  103   5.20149789E-06   5.80471973E-06
                  107   9.48988696E-07   1.16132302E-06
571390   La139    4       
                  16    6.39932839E-05   3.64483456E-04
                  102   1.24184656E+00   1.33481122E+00
                  103   1.06044659E-07   3.37678815E-07
                  107   2.26031669E-08   2.03375487E-07
571400   La140    4       
                  16    5.07993017E-03   5.18594773E-03
                  102   1.88100351E+00   2.15048788E+00
                  103   2.54738700E-07   9.29422322E-07
                  107   1.55915893E-04   1.60913465E-04
581360   Ce136    4       
                  16    3.82971389E-06   1.35195519E-04
                  102   2.33227325E+00   2.26348201E+00
                  103   5.60844241E-05   5.90690061E-05
                  107   1.55069452E-05   1.66134413E-05
581370   Ce137    4       
                  16    3.48087493E-04   6.03698951E-04
                  102   6.04584184E+00   6.70139238E+00
                  103   2.00529683E-04   2.00384623E-04
                  107   5.31455917E-02   5.25155278E-02
581371   Ce137m1  4       
                  16    1.87369558E-04   4.02190904E-04
                  102   9.44163313E+00   9.00188816E+00
                  103   3.74662367E-04   3.72594255E-04
